,date,title,rating,body,model
3783,2 April 2018,Four Stars,4.0,Good One.. will recomend,Old Model
3784,28 March 2022,Cooler Air smells horrible.,1.0,Not recommended,New Model
3785,18 December 2021,Worst,1.0,"Don't buy , not worth for money",Old Model
3786,9 July 2021,Worst,1.0,I purchase it in mid April and it's july running n fan is dead.,Old Model
3787,20 May 2017,Three Stars,3.0,Not worth for the money,Old Model
3788,31 July 2019,Not recommended,2.0,"Not good, just workable nothing more",Old Model
3789,3 November 2020,Useless,1.0,"Very costly and No cooling and very small ,if you are purchasing 36 liter for 6000 don't go for it ,it's useless",Old Model
3790,27 January 2023,Bajaj,5.0,Good product. When we add water smell is coming.noise level high it will disturb our sleep.quality is good. Value of money,New Model
3791,2 March 2021,Heavy noise,1.0,"I heard this product makes less noise,  even on 1 speed it is making good loud noise.",Old Model
3792,2 September 2017,Three Stars,3.0,Performance is average,Old Model
3793,30 May 2020,Hatred,1.0,"Please dont buy this cooler,u will loose your money as well as time,its cooler cannot be returned.  I am regretting on purchase of this product",Old Model
3794,7 April 2021,motor is defective,1.0,cooler is not working properly....cooler is not pumping water...motor may be defective...plzzz replaced it at the earliest...,Old Model
3795,26 October 2017,Three Stars,3.0,OK OK,Old Model
3796,8 August 2018,Worth for the money,4.0,Good,Old Model
3797,4 May 2018,Good,4.0,Really superb product.,Old Model
3798,1 July 2021,Don't buy please,1.0,Very small size cooler please don't buy only for single man 10x10 room,Old Model
3799,12 June 2020,4*Rating,5.0,Very good skeek model of medium room,Old Model
3800,20 March 2022,Don't know why it's producing very bad smell and the smell is unbearable,1.0,,New Model
3801,22 July 2021,HEAVY SMELL,1.0,Even After cleaning daily. Heavy smell was coming. I have returned the product,Old Model
3802,4 July 2020,Bajaj px 97,5.0,Best cooler with cooling effect.,Old Model
3803,2 July 2021,Do not buy,1.0,Very very small in size and very veey slow flow like a table fan.,Old Model
3804,5 April 2018,Four Stars,4.0,very good air cooler,Old Model
3805,11 April 2019,Very bad noise level,2.0,"Noise level is more, it irritates sleep... Very disturbing..",Old Model
3806,30 September 2019,Happy with the product !,5.0,A fantastic product at this price. Works perfectly for a 8×10 room.,Old Model
3807,15 August 2021,Very poor quality cooler body are crack on bottom,1.0,Very poor quality cooler body are crack from body wastage of money,Old Model
3808,27 April 2018,Not a good product,1.0,"Not at all a good product, the design is so bad that you will struggle to fill water, you can't even open the side windows because window nobs are not given. Very frustrating. The performance is also very poor, it will be useful only when you put the cooler within one meter of range !!",Old Model
3809,23 March 2022,Too small very bad product  too too small  i hate this product,1.0,,New Model
3810,4 April 2022,Worst Cooler No Cooling very Small Cooler,1.0,No Cooling,New Model
3811,21 August 2019,Best cooler in this budget,5.0,Water can last upto 6hrs on continuous use. Wind flow is also good,Old Model
3812,28 February 2018,Excellent!!!,5.0,Perfect for a medium room. Does nice cooling. Filling water completely roughly works for 2 nights. Easy to move and keep. Happy with the product.,Old Model
3813,7 June 2020,Very nice product every body use it,5.0,"Very nice product,smooth air flow with-out noise",Old Model
3814,26 June 2021,It's not good if I talk about speed and air,1.0,It's portable and noise level is good.  But don't give air well..,Old Model
3815,22 March 2022,Slowly working,1.0,Slowly working,New Model
3816,9 March 2022,Checked product damages,1.0,Product damaged,New Model
3817,3 June 2021,Opening,1.0,You cannot open the cooler anyhow to change water and grass etc.Completely useless product,Old Model
3818,30 May 2020,Very nice product,5.0,Awesome product I like it so much,Old Model
3819,31 March 2018,Good product Packing was Good,4.0,Good productPacking was Good,Old Model
3820,16 April 2019,Bad product nd bad service both Amazon nd bajaj,1.0,Worst product as I bought nd it stopped working after 10 days plz dont buy nd no help from Amazon as well as bajaj no one is helping wat o do instead buy from shop atleast they will provide u proper service,Old Model
3821,16 September 2020,Good fir personal use,5.0,Nice and cool.,Old Model
3822,31 May 2021,worst product,1.0,there is no water circulation and fan speed is also not good. worst product,Old Model
3823,23 June 2019,Very good,5.0,Nice cooler.. easy to move around.. high capacity.. no noise.. and worth the price,Old Model
3824,18 June 2019,Worst cooler on planet,1.0,"Water pump stopped working in 10 days, no replacement, no service, upon call they asked for pay for water pump, worst body fitting of cooler, looks like it is not assembled properly. 0/5 eating even I would give (-)",Old Model
3825,7 June 2017,Three Stars,3.0,Bit noisy otherwise OK,Old Model
3826,2 April 2022,Worest,1.0,Worest,Old Model
3827,14 July 2018,Good,4.0,Good,Old Model
3828,1 April 2020,Value for money,5.0,Very good product.... Good for two people only.,Old Model
3829,25 May 2018,Four Stars,4.0,Worth buying,Old Model
3830,28 May 2020,Good,5.0,Best cooler and also value fr money,Old Model
3831,21 July 2019,Worth every penny,5.0,Simply awesome.. if you have a medium sized room then go for it,Old Model
3832,26 May 2021,No cooling,1.0,"It is just a simple fan, you won't feel cooling. Never ever suggest anyone.",Old Model
3833,26 May 2021,Not a good product..too noisy,1.0,Not that great product...over price..the materials used is also not that good..sound is high..,Old Model
3834,26 May 2021,Not worthy buying.,1.0,After 1.5 months of purchase the water circulation system got damaged. Poor built quality.,Old Model
3835,29 September 2020,Good product,5.0,Good Product,Old Model
3836,30 June 2019,Review,2.0,Speed get slow after a month,Old Model
3837,1 May 2021,Performance is bad.,1.0,I do not like the performance of the air cooler. The air outcome is less,Old Model
3838,16 June 2020,Good product,5.0,Nice for a small room size,Old Model
3839,3 May 2017,Awesome cooling effect its good like dessertr cooler with a ...,5.0,Awesome cooling effect its good like dessertr cooler with a little cross ventilation I was a vit confused with reviews but now i am too happy to have it better then other brand,Old Model
3840,2 August 2021,"Bakwash he,.",1.0,"On karne badh, hawa se skin puri oly oly ho jati he",Old Model
3841,7 July 2021,Doesn't cool the surroundings,1.0,It doesn't give any cool breeze it's just like a table fan,Old Model
3842,27 March 2022,Not,1.0,Dislike,Old Model
3843,3 September 2022,Good,3.0,Good but small and for single person only. The fan motor broke down in first month itself but got repaired free.,New Model
3844,24 July 2019,Not so good,2.0,Cooling effect is not sufficient,Old Model
3845,11 July 2020,Attractive design,5.0,GOOD PRODUCT but very delicate,Old Model
3846,30 March 2022,Too much noise...,1.0,"The media could not be loaded.
                



 Not recommended",New Model
3847,17 June 2019,Not good product,2.0,Not useful at 38 degree c,Old Model
3848,11 June 2021,Cooler burst into flames and smoke after a month of moderate use,1.0,The cooler and regulator exploded with smoke coming out from all 4 sides,Old Model
3849,28 March 2019,Cost effective,5.0,Very less noise and cools decently. consumes very less water as well.Totally worth buying,Old Model
3850,18 July 2019,Poor Performance,2.0,Fan speed is too low,Old Model
3851,30 March 2021,Poorly  or not tested before despatch,1.0,The fan was not working. When checked it was fallen down . See the photos attached,Old Model
3852,4 June 2020,Thank you for Amazon and Bajaj,5.0,Good product thank you for Amazon,Old Model
3853,21 April 2021,Bajaj,1.0,Motor is not working.1month peak up bajaj cooler.after 2days not work motor.no interest bajaj coolar😔,Old Model
3854,7 June 2019,Poor performance..,2.0,"Very low cooling, not as expected....",Old Model
3855,4 June 2021,Waste of Money,1.0,No cooling at all. It's not even producing better cooling than a FAN.,Old Model
3856,23 May 2020,"Don't buy, worst product",1.0,Very bad experience. This is worst product. Looting in the name of brand. Fan is slow and no cooling will be experience. Dont buy,Old Model
3857,2 May 2019,Not good,2.0,Damaged with in 3 days of purchase,Old Model
3858,25 April 2018,Four Stars,4.0,Good prodect,Old Model
3859,6 October 2021,Just 20 days and water pump or something not working so water not pumping worsttt,1.0,Jat for 20 days water not pumping/flowing worsttt,Old Model
3860,29 July 2020,Return the coller refund the money,5.0,No colling the coller,Old Model
3861,5 June 2019,Not good,2.0,It sprinkle water from front side,Old Model
3862,19 November 2016,best for small room and ideal for 2-3 people also ...,5.0,"I am writing this review after 5 month of use this product. It has a fabulous air flow, best for small room and ideal for 2-3 people also it's build quality is superb.Best Buy, Go for it.",Old Model
3863,24 September 2019,Good one,5.0,The plastic body was not so strong.. Still value for money,Old Model
3864,22 June 2019,Never consider online option for home appliances,2.0,"Just ok, better buy offline",Old Model
3865,3 May 2019,Refund my money .. cooler please take  back .. money wasted .. motor not working,1.0,"Worst cooler, money wasted .. swing pump not working .... 20 days left .... motor not worked .. whom I need to contact ... take it back this bitch  cooler .. worst company product .. don’t buy friends",Old Model
3866,2 June 2020,This Product is very best,5.0,This products is Very Best..ful cooling,Old Model
3867,5 June 2018,Four Stars,4.0,Good,Old Model
3868,3 July 2019,Required best product service,2.0,Not gud water motar Quality.,Old Model
3869,21 July 2020,Best product,5.0,It was awesome product,Old Model
3870,7 May 2021,Before by the product check with people,1.0,When I receive the product button is not working and cooling also nor proper,Old Model
3871,1 November 2019,Worthy,5.0,Gifted to grandparents and it was worth the price and portability.,Old Model
3872,21 April 2019,Return request raised. But return pickup not attempted.,2.0,Want to return. Product swing not working..,Old Model
3873,13 March 2019,Just buy,2.0,Good cooler. Very little noise and average cooling,Old Model
3874,27 May 2021,Nothing,1.0,Height is very low. While sleeping on bed air passes through bed bottom.,Old Model
3875,23 July 2019,Best product for moderate summer,5.0,Best for low to moderate summer . Works fantastic with cross ventilation.,Old Model
3876,20 July 2020,Nice,5.0,Nice.. Good for single..,Old Model
3877,20 March 2021,Poor quality,1.0,Cooler water spring stopped working within just 5 days.. worst ever cooler.. just waste of money,Old Model
3878,19 April 2017,Very good for hot region,5.0,Bought this for my family in very hot region of Maharashtra my family is very happy with this cooler much better cooling covers good area and best is less noiseVery good product,Old Model
3879,12 April 2021,Bad quality,1.0,Very bad quality .....cooler got damaged within 2 weeks...I'm not recommending to buy this ..,Old Model
3880,31 May 2020,Excellent cooler for mid size room,5.0,Excellent product for mid size room,Old Model
3881,9 April 2021,Please check and pack and mot trouble the customer with your negligence,1.0,Looking good  outside  but it's leaking near the motor under  the tank,Old Model
3882,8 July 2021,Motor stopped working after 5 days,1.0,"Cooler was good but motor stopped working after 5 days, returned.",Old Model
3883,3 June 2018,Good,2.0,Air flow is good but product started leaking after using it for two days..,Old Model
3884,6 May 2018,"Amazing product, worth the pay doesn't take lot of ...",5.0,"Amazing product,worth the pay doesn't take lot of space and to prevent leak in the bottom you'll find  ""eraser, fevicol"" helpful",Old Model
3885,1 June 2019,"Dont purchase, hopeless with amazon",1.0,"Do not purchase this cooler, fan speed is very low, no cooling at all, Once you purchase this product amazon will not return or replace this item. I am stuck with it and hopeless with the amazon.",Old Model
3886,28 April 2021,Shocking Product,1.0,You get an electric shock free with this product. Any very friendly customer service.,Old Model
3887,14 April 2019,Please do not get fooled,1.0,"Pathetic quality, cheap plastic, finish and the blower fan motor gives a foul burning smell within 15 days ! Surprised to see such low quality stuff being sold to customers on the Amazon platform. Trust broken by Amazon !",Old Model
3888,6 June 2019,Best cooler,5.0,Cooler is best for 12×12 size room. But not suitable for 42°+ Temp.,Old Model
3889,25 August 2019,Worst product,2.0,Not working properly,Old Model
3890,18 June 2020,Best Product,5.0,Best product ever by bajaj,Old Model
3891,19 June 2020,Good Product,5.0,Good cooler for price range,Old Model
3892,19 July 2019,Not effective,2.0,Not effective at all,Old Model
3893,20 June 2020,Best product,5.0,Best items in this range.,Old Model
3894,23 May 2018,Four Stars,4.0,Happy,Old Model
3895,19 July 2019,Good cooler,5.0,"No noise, easy to handle, we can use for three members also",Old Model
3896,16 June 2017,Perfect Cooler for small room in hot weather of Delhi,5.0,"After using a month, Perfect Cooler for small room in hot weather of Delhi. Noiseless, light weight, smarter cooling and low electricity consumption.I think it is Paisa wasool Item.",Old Model
3897,11 June 2019,DONT BUY AT ALL.,1.0,"Certainly a worst product, also there is no return policy against this product, it's like a small toy not effective at all. Also it's tank capacity is not as much as mentioned.DONT BUY AT ALL.",Old Model
3898,26 May 2020,Product feedback to use,1.0,Cooling is not good.. Feel sometime burning smell. Opening side door need very careful to use buttons..Dan is giving trouble and not working,Old Model
3899,29 May 2018,Buy a table fan instead,1.0,"Worst product. I got it delivered today, and it’s been 2 hours that this fan (named as cooler) is running. No cooling. It’s better you buy a table fan (in half its price) rather investing in this. Will be returning it soon.Also the product finishing is not at all good.",Old Model
3900,14 July 2020,great ❗,5.0,No doubtits superbb,Old Model
3901,7 May 2018,Four Stars,4.0,Good,Old Model
3902,15 August 2018,Costly product,2.0,"Not good, water becomes fishy every day, have to change water daily.",Old Model
3903,25 October 2021,Worst cooler inside machine also got burnt in just few months,1.0,"The media could not be loaded.
                



 Machine got burnt from the inside",Old Model
3904,30 June 2021,Waste of money,1.0,Waste of money  u can buy normal table fan insted,Old Model
3905,30 July 2017,Four Stars,4.0,I HAVE A GOOD EXPERIENCE WITH THE PRODUCT,Old Model
3906,23 September 2020,Like,5.0,Like,Old Model
3907,15 July 2020,👍,5.0,Very good product,Old Model
3908,7 April 2019,Nice cooler,5.0,"Been using it for the last one year, no issues till now. Nice cooler.",Old Model
3909,15 June 2020,awesome product,5.0,best price in best product,Old Model
3910,21 April 2021,Total waste,1.0,Not recommendEven it can't spread air above 5 metersVery less powerful motor,Old Model
3911,22 April 2018,Please don't go for this product really it's worst products Bahut se dost English m nhi smjh payenge ...,1.0,Please don't go for this product really it's worst productsBahut se dost English m nhi smjh payenge isilyeHindi m batata hu dosto yeh bahut hi ghatiya products h mne 1 month phle mangaya tha 1.pump kharab ho gya2. Fan speed kafi solo ho gya3. Service ghatiya hai,Old Model
3912,30 June 2019,Works perfect,5.0,"Value for money, Works perfect for 11*11 feet room with good ventilation",Old Model
3913,9 September 2016,not so good..,3.0,Cooler is compact. ...... not so good....,Old Model
3914,6 July 2020,Super Cool Product,5.0,Super Cool Product Cheers,Old Model
3915,19 April 2021,Quality,1.0,The product makes a lot of noise.  Quality of plastic also not good.,Old Model
3916,8 June 2021,Worst product,1.0,Please don't buy this is worst product got repair in 1month use😭,Old Model
3917,26 June 2019,Bad product,2.0,Not perfect not cooling,Old Model
3918,14 August 2020,The best. Don't miss it.,5.0,The best.,Old Model
3919,4 August 2020,Dont buy bajaj products ....,1.0,... i got duplicate product ... bajaj service centre not responed .. my complainent still not cleared from last 2months,Old Model
3920,30 May 2021,We do not need replacement. We did not install or use it.,1.0,Item is not as per our requirement. We do not need replacement.,Old Model
3921,23 May 2019,Waste of money,2.0,It's not good for cooling.....,Old Model
3922,3 March 2020,Nice,5.0,Nice product in this price range.,Old Model
3923,3 June 2020,Nice product Worth for price,5.0,Nice product Worth for price,Old Model
3924,9 August 2021,It is very small not worth for money,1.0,Not worthy for money.it only suite for single person.,Old Model
3925,1 August 2020,Waste of money,1.0,Worst product it stopped working just after 2 months and also I did not get any warranty card with it,Old Model
3926,27 October 2019,Nice Cooler,5.0,Portability and quality is not bad but its better,Old Model
3927,28 June 2020,Nice product,5.0,Very very nice product,Old Model
3928,12 April 2021,DONT BUY THIS PRODUCT MY DEAR FRIENDS,1.0,Pleaee dont buy this product as it is now t giving any cool air,Old Model
3929,8 October 2017,"Good, little costly",4.0,"Good,  little costly",Old Model
3930,1 May 2019,Fabulous,5.0,Its small in size and mainly made for a small room good cooling..,Old Model
3931,4 June 2019,good product,5.0,noise is there but in over 45 degrees also gives cool air..,Old Model
3932,9 June 2020,Motor is weak.,1.0,The product is terrible. The motor just doesn't have enough power to cool even a 10 feet by 12 feet room.,Old Model
3933,22 May 2021,Not recommended,1.0,Product is not good as expected... It stops working within a month..,Old Model
3934,15 July 2018,Decent cooler if you know how to use it effectively,4.0,"I have been using the Bajaj cooler for 2 monthsand hence posting the reviewPros:-1)Compact and portable2) Easy mobility with the help of  castor wheels3)It gives out nice cool breeze with the water filled inCons:1) the plastic screws can be replaced with metal ones2) the plastic body joints sometimes leaves little gaps so bajaj should think of making better bodiesI have some recommendations for those who are thinking buying this cooler or any cooler1) Always measure your room dimensions first before buying a coolerFor example if you expect  this cooler to cool a room of 300 square feet it wont happenbut if its meant for a room 150 sq feet and below it will serve the purpose2) this cooler doesn't comes with humidity control so what's the best way to control humidity ?whenever you run the cooler and after the pump/cooling is tuned on after sometime you will feel that the cooler is not cooling  that much that it was at the beginning when you started the pump ,the reason is the humidity level of the room is saturated.. so solution for this is turn off the pump and use the cooler fan only for some time and you get cooling again .. again after some time when you feel hot you need to turn on the pump..This is how humidity control works 3) Get a extension power cord which will cost you few hundreds which will help you to move the cooler to any part of the room4)Get a  water filling pipe which you can use to fill water from the back side as filling water with bottles or mug is not recommended as it will spill water on floor5)And you have to manually move the louvers or grill up or down to get air on top or at floor level6) Always keep some windows open to allow cross ventilation in roomOverall this is a decent cooler if you know how to use a cooler
Bajaj Platini PX97 TORQUE 36 Ltrs Room Air Cooler (White)",Old Model
3935,21 May 2018,Two Stars,2.0,Useless as it does not cools in a Mumbai/Thane weather... creates more humidity,Old Model
3936,31 May 2019,Good enough for a room,5.0,Great purchase and is great for small room if focused on bed,Old Model
3937,28 May 2021,Do not buy,1.0,"Too much sound, not recommended anyone to buy. Noise level too high.",Old Model
3938,4 April 2021,Horrible,1.0,"Useless products and very much disappointing. Waste of money, not to buy anyone 😭",Old Model
3939,25 June 2019,Very Good Product,5.0,"Product is very good and works fine, Less noise and portable",Old Model
3940,26 April 2021,Cooling,1.0,Not so cool when it's turned on....it's only for a very small room,Old Model
3941,16 June 2020,Great,5.0,No hassles till date,Old Model
3942,19 May 2021,Don't order,1.0,Product so noiseQuality so badUnable to cool even small room,Old Model
3943,29 May 2019,"Excellent personal cooler, fit for small rooms too",5.0,"Liked almost every thing, low noise, good cooling, sufficient for small rooms",Old Model
3944,12 August 2020,Good,5.0,Good product,Old Model
3945,14 July 2020,Plastic body will be in shape ?,5.0,liked the product,Old Model
3946,22 May 2020,Nice cooler,5.0,Noise level is somewhat,Old Model
3947,28 May 2020,Excellent product,5.0,Super cooling good product,Old Model
3948,9 June 2021,Wrost product,1.0,Wrost product waste of money no cooling not wrothable for money,Old Model
3949,18 July 2020,Good,5.0,Good product,Old Model
3950,13 July 2019,Good one,5.0,Little noisy but can be ignored compared to coolness it provides,Old Model
3951,19 May 2016,Nice product.,4.0,Its a nice product but its water meter stopped working within 1 month.,Old Model
3952,29 April 2021,Worst,1.0,I purchased this product not even a month i use it stoped working,Old Model
3953,10 May 2019,Waste product bajaj platini PX97 36L,1.0,"Waste product. No cooling at all. I tried with ice cube also. Keeping window open. Then also no cooling. Waste of money.  If return is possible, I would like to return and buy symphony",Old Model
3954,23 May 2019,I like q,5.0,Very useful cooler. No noise pollution. Cooling very much. I like it.,Old Model
3955,19 June 2020,Jabarjast,5.0,Good air delivery,Old Model
3956,26 May 2019,",",2.0,Not up to mark,Old Model
3957,13 July 2020,Nice buy,5.0,Worth buying,Old Model
3958,12 August 2017,its so horrible from me,1.0,"i buy a cooler from your website but its not working properly, please send someone to fixed it or replace it, water pump not working , its so horrible from me, 1st time i buy electrical thing and its having so much problem .please resolved the issues as soon as possible.regardssalmasalma01maruti.insurance@gmail.com",Old Model
3959,11 February 2018,Four Stars,4.0,Good product...,Old Model
3960,4 July 2019,Nice,5.0,Good for small rooms. Value for money. Prompt service by vendor.,Old Model
3961,7 September 2019,Vhfd,2.0,Best,Old Model
3962,22 June 2019,Nice Product,5.0,Low noise and air throw is good..Overall a good product..,Old Model
3963,26 June 2019,Cooler is not good,2.0,Below average product,Old Model
3964,17 April 2021,Damage product.,1.0,Recieve damage product. I want to replace it .Overall product is good,Old Model
3965,30 October 2017,Four Stars,4.0,Very Good Item,Old Model
3966,20 April 2020,All good,5.0,All good except noise issue.,Old Model
3967,23 May 2019,No cooling,2.0,Does give cooling effect,Old Model
3968,3 September 2019,Hello,2.0,It,Old Model
3969,4 March 2021,"Air flow throw is very low, doesn't have cooling effect, worst product I ever seen",1.0,"Air flow throw is very low, doesn't have cooling effect, worst product I ever seen",Old Model
3970,19 July 2020,Good quality,5.0,Overall good,Old Model
3971,3 June 2021,Waste of money,1.0,The moter of this cooler is burn after 4 months only,Old Model
3972,7 July 2020,"Very good product, value for money",5.0,Good product,Old Model
3973,23 August 2017,Two Stars,2.0,Not much to show off. Performance is not up to the mark. Works as a table-fan only.,Old Model
3974,27 August 2020,Nice product,5.0,Good,Old Model
3975,12 August 2020,Better,5.0,Good,Old Model
3976,4 December 2021,Get damage in four months,1.0,Not to buy,Old Model
3977,24 July 2019,Average product,2.0,Average product,Old Model
3978,7 July 2020,Nice,5.0,Good product,Old Model
3979,30 April 2020,Really worst product in bajaj,1.0,"Really it's very bad product no cooling at all better we can use normal ceiling fan, Really its very ugly product",Old Model
3980,6 July 2020,Good buy,5.0,Worthy buy,Old Model
3981,4 June 2021,Dont purchase,1.0,"Very poor quality product, within 2 months water pump stops working.",Old Model
3982,10 March 2019,Leakage in one week. Replaced the item and Amazon gave me another faulty and dusty product!!,2.0,Leakage problem with in one week!,Old Model
3983,1 June 2021,Better try another brand Frds.. pls don't buy this,1.0,Within 10 days the fan speed getting tooooooo slow.. worst brand..,Old Model
3984,19 July 2019,Bad,2.0,Not good,Old Model
3985,6 June 2020,Value for Money,5.0,Value for Money,Old Model
3986,27 October 2019,Good for small room,5.0,Good for small room..and temprecher less than 35,Old Model
3987,5 May 2019,Recommended,5.0,Low noiseI think best in the price range.Recommended to buy,Old Model
3988,21 April 2018,product is awesome. Gives good cooling experience,5.0,"powerful air throw, product is awesome. Gives good cooling experience. Only drawback is the water filling inlet is very small.",Old Model
3989,30 June 2020,Very nice,5.0,Xclnt product...,Old Model
3990,11 June 2019,Not good performance,2.0,Not good performance,Old Model
3991,2 May 2019,Bajaj service providers worse,1.0,"Pump of the cooler wasn't working, called bajaj service for this issue & the service provided is worst. No one came to repair hence requested a replacement. Think before buying a product from bajaj.",Old Model
3992,25 May 2021,Replace this item,1.0,Please replace this item please please please no cooling plz replace,Old Model
3993,17 August 2020,Good,5.0,Good,Old Model
3994,11 April 2021,This product purpose bye a colling but it's like a performance fan.so I don't like it,1.0,"Very bad product,this product is like fan warking type,not a air cooler type.",Old Model
3995,17 June 2019,Good air cooler normal temperatures,5.0,Under 40°c good work cooling awesome.but 45°c Cross temperature fail working.,Old Model
3996,12 March 2020,Value for money,5.0,Nice products value for money,Old Model
3997,24 June 2020,Wonderful,5.0,Wonderful product,Old Model
3998,7 April 2021,Cool air is not blowing,1.0,Such a worst product ever.instead of cool air it is blowing hot air,Old Model
3999,30 April 2021,Bad quality,1.0,Poor quality plasticVery tight buttom to open back window of cooler,Old Model
4000,9 February 2020,Awesome Product,5.0,It was definitely a good deal.,Old Model
4001,18 September 2021,Water pump is not working,1.0,Water pump motor is not working,Old Model
4002,25 June 2020,Great product,5.0,Worth buy,Old Model
4003,13 July 2022,Attention !! a BIG no,3.0,"I am highly unsatisfied with the product.I am reviewing it after using it for like 1 year now.The size is small, the Air throw is not that great. technically not good for even a single person until or unless you are buying for a kid.Bajaj Service is goodThe water pump stopped working after the warranty ended.",Old Model
4004,9 August 2020,Good product,5.0,Good,Old Model
4005,1 April 2021,Cooler is good but is a defective piece. Need replacement,1.0,"The media could not be loaded.
                



 There is a leakage of water from the wheel. Need replacement",Old Model
4006,8 April 2021,Noisy cooler. Not suitable for bedroom.,1.0,Noise level is very high. Can't sleep with this running. Returning it tomorrow.,Old Model
4007,20 May 2021,Wothless,1.0,Looks like a toy. Really very small cooler. Waste of money.,Old Model
4008,29 May 2019,No colling,2.0,Not cooling enough,Old Model
4009,16 April 2019,Hmmm what I said,2.0,Cooling is not much,Old Model
4010,28 July 2016,Three Stars,3.0,cheap plastic body and fittings,Old Model
4011,6 April 2021,Poor performance,1.0,Performance is very low. Air not reaching more than 1/4 meters. Very small.,Old Model
4012,25 March 2019,Utterly disappointing,1.0,It is extremely disappointing from Amazon that they have not indicated that this personal coolers.Do not buy this product there is big difference between details mentioned in product description and reality.Utterly disappointed.,Old Model
4013,9 June 2021,Defected Product received,1.0,Received defected product. Motor was not installed. Screws missing. Disappointed,Old Model
4014,6 May 2015,quality product from bajaj but size is small......,4.0,Good product from bajaj but costly.Nice air throw.Honey comb technology.Good for small family.,Old Model
4015,1 July 2021,Worst cooler,1.0,"Useless cooler, full money waste. Plastic ka dabba only.",Old Model
4016,25 June 2019,Just OK,2.0,Very bad,Old Model
4017,22 April 2021,Not recommended,1.0,Build quality is very poor. Cooling effect is also not that good.,Old Model
4018,7 April 2019,Nice cooler,5.0,No autofill capability is a slight  lowpoint of a fantastic product,Old Model
4019,23 June 2019,Can't sleep because of noise,2.0,Waste noise,Old Model
4020,29 April 2017,Two Stars,2.0,Not expected as expected... Product is very small and it is not much bigger as seeing in picture.,Old Model
4021,18 May 2021,Don't buy it,1.0,It's just like a toy... very expensive according to the size,Old Model
4022,29 July 2019,Average,2.0,Average,Old Model
4023,27 July 2019,moderate in usage,2.0,ok,Old Model
4024,2 July 2021,Worst performance,1.0,Unsuccessful product. Please don't buy. Total wastage of money.,Old Model
4025,4 June 2019,Worst product,1.0,Worst. Waste of money and have to take care like a small kid. Motor stops working due to salt content in water. Grill knobs broken and not user friendly at all....,Old Model
4026,18 June 2020,OK,5.0,Very nice,Old Model
4027,22 May 2020,Good performance,5.0,Good cooler 👍,Old Model
4028,17 June 2020,Water Leakage,5.0,Water Leakage,Old Model
4029,11 June 2017,Four Stars,4.0,Good product. Worth for money.,Old Model
4030,30 June 2019,Cool product,5.0,"Cools quickly, rubber knob for allowing water discharge destroys quickly",Old Model
4031,22 July 2019,Good,2.0,Good,Old Model
4032,14 May 2021,No Cooling,1.0,No cooling Effect... only Fan working ...Not Satisfied this Product.,Old Model
4033,29 March 2019,The time when the people for showing how the machine works,5.0,Why have the people not come for showing how the machine works,Old Model
4034,27 April 2018,Just like a stand fan and very noisy,2.0,Not cooling efficiently . Just like a stand fan and very noisy,Old Model
4035,3 June 2021,Damaged product,1.0,The water tank was damaged. Had to return the product.,Old Model
4036,2 June 2020,Recommended,5.0,Nice product.. Recommended,Old Model
4037,3 September 2020,Poor,1.0,"Recieved in worst condition, 01 leg was broken and another was missing.However not worked in even 1 season.",Old Model
4038,15 May 2020,Good,5.0,Worth for money,Old Model
4039,18 June 2019,Not worth for buying,1.0,The product is not good at all and not worth buying.It has leakage from overflow area even if water level is very low and cooler is in swing mode.,Old Model
4040,11 June 2020,Gud air cooler,5.0,Gud products,Old Model
4041,11 August 2015,Three Stars,3.0,Product is good but need wheel more strong,Old Model
4042,29 April 2019,Worst product and worst amazon return policy,1.0,Worst product ..As new product is detected piece and amazon also cheat with me regarding return policy...I'll publish at every social media if my product will not return during return eligibility period,Old Model
4043,17 June 2019,Wonderful product,5.0,Nice product.. fast and smooth delivery.. suitable for 2 persons,Old Model
4044,3 May 2019,Nice products,5.0,"Superb delivery by amazon value for money,  satisfy with product.",Old Model
4045,17 April 2018,Wrong product came instead of bajaj platini,2.0,Got wrong product and not at all cooling hot air is coming,Old Model
4046,6 June 2019,waste,2.0,not good,Old Model
4047,5 July 2020,Good,5.0,Noice,Old Model
4048,4 June 2020,Name of trust,5.0,Too good,Old Model
4049,5 May 2021,waste product,1.0,waste product from Amazon. no air consumption tooo small .total disappointment.,Old Model
4050,2 June 2020,Good cooler !!,5.0,"Nice cooler,recommended.",Old Model
4051,6 September 2021,It's work only 2 days,1.0,"The media could not be loaded.
                



 It's not a good product",Old Model
4052,9 April 2021,Bahut hi chota hai kuch kam ka nahin hai,1.0,"The media could not be loaded.
                



 Bahut hi chota hai  kuch kam ka nahin hai",Old Model
4053,8 April 2017,Not impressive or cool :(,2.0,Prettt ordinary cooler and does not cool the area no matter how small the room is..not worth it..,Old Model
4054,2 July 2020,Good decision,5.0,Good,Old Model
4055,5 June 2019,One of the worst product and fake bajaj !,1.0,Don't buy trust me don't. I am returning it just using one day. B'coz this is worst one i ever buyed no cooling 6k rs is just waste on this.,Old Model
4056,4 May 2021,Just used 2months it's stopped working. Be careful while buying this,1.0,Just used 2months it's stopped working. Be careful while buying this.,Old Model
4057,28 May 2021,Tha fan started making noise and power of moter decrease just in a month,1.0,Just in a month it started making noise.. not happy,Old Model
